Lactose,Whey central,Whey west,Whey east,NDPSR whey avg,CME whey avg,NDPSR NFDM,34p WPC,Nonfat west,Nonfat central east,Sweet cream buttermilk central,AA butter,Cheese 40 blocks,Cheese barrel,Delac
0.2175,0.245,0.21375,0.2575,-0.11474342476713328,0.5412904712110149,0.9540572470087408,0.60625,1.03,1.0425,1.077096962897611,1.4,1.43,1.4275,0.35375
0.2175,0.245,0.2138,0.2475,0.061827798455659,0.4298047393392799,0.9780144974464889,0.6063,1.0275,1.0425,1.0427449196840342,1.35,1.35,1.385,0.3538
0.22,0.245,0.2138,0.245,-0.002919856732241932,0.46482790067500346,0.9758206615807726,0.605,1.0275,1.0425,1.0519862837618166,1.3425,1.385,1.3725,0.3538
0.22,0.2425,0.2163,0.2388,0.01010372421278305,0.45332149279040135,0.9758421836999067,0.605,1.025,1.04125,1.0471012635224688,1.345,1.385,1.3825,0.3538
0.22,0.24125,0.2175,0.235,0.0011603297850291128,0.442950483181916,0.9908365420108899,0.605,1.025,1.04125,1.0389292341840703,1.345,1.385,1.2975,0.3538
0.22,0.235,0.22125,0.235,0.016905398232558433,0.4256678999189879,0.9917227393149429,0.605,1.025,1.04,1.030120380656601,1.345,1.35,1.2775,0.3538
0.22,0.23,0.2225,0.2325,-0.005168990865333178,0.42950921938809516,0.9926957951861541,0.605,1.025,1.04,1.0293488846233427,1.345,1.35,1.26,0.3538
0.215,0.2225,0.2225,0.2275,0.0777497625879251,0.37118872016090976,0.9990239965605192,0.6025,1.025,1.03875,1.0110217610507468,1.345,1.3,1.26,0.3538
0.215,0.2225,0.22625,0.2225,0.18190806490983258,0.3082717556497876,1.0088081723294877,0.6025,1.025,1.03375,0.9869519558484963,1.345,1.25,1.2425,0.3538
0.215,0.2225,0.22875,0.2225,0.33856114461035336,0.2065406239078127,1.027290742204531,0.6025,1.025,1.03375,0.951989025189421,1.49,1.195,1.2,0.3538
0.215,0.2225,0.22875,0.2225,0.36683035431247424,0.1903496056221733,1.0291725791426152,0.6025,1.025,1.03375,0.9472834189003447,1.49,1.18,1.2,0.3538
0.215,0.2225,0.22875,0.2225,0.31029193490824136,0.22273164219344732,1.0254089052664477,0.6025,1.025,1.03375,0.9566946314784954,1.49,1.21,1.2,0.3538
0.21,0.2275,0.22875,0.2225,0.309073900389496,0.22758580000165174,1.0281686304107314,0.6,1.025,1.03375,0.9592386092563907,1.49,1.23,1.2,0.3538
0.21,0.2275,0.225,0.23,0.31333836275886506,0.22353065723497534,1.0242500785835156,0.6,1.025,1.03375,0.9568183582381873,1.65,1.25,1.21,0.3538
0.205,0.23,0.225,0.23,0.20343508773397811,0.30006191159374274,1.0060610140373902,0.595,1.03,1.03625,0.9868240177503815,1.7,1.35,1.31,0.3538
0.2,0.24,0.225,0.2325,0.021431658320614222,0.4354362511126125,0.9698086641412196,0.58,1.03,1.03375,1.0321800202135551,1.74,1.4925,1.445,0.3538
0.2,0.25,0.2275,0.2425,-0.006870926012564116,0.46983036126310873,0.9493075101470616,0.57,1.02,1.0325,1.040649785246608,1.9,1.5375,1.495,0.3538
0.195,0.2575,0.22875,0.2575,-1.04312327233749,1.1603117557640958,0.7743825014271286,0.5575,1.025,1.0350000000000001,1.280025356564018,1.95,1.5575,1.525,0.3475
0.195,0.2675,0.22875,0.2625,-0.9996938988729207,1.1472820237627148,0.7771915179312636,0.5575,1.025,1.0325,1.274772186084967,1.985,1.5575,1.5225,0.3475
0.185,0.27375,0.23125,0.27,-1.0785798283471166,1.2040368987851062,0.7693168923784846,0.5575,1.025,1.0325,1.2939144541060172,1.985,1.6075,1.545,0.3475
0.185,0.27625,0.2325,0.275,-1.0912178723487092,1.2163905534166632,0.7669463306886646,0.56,1.025,1.0325,1.2976075166255767,1.985,1.6075,1.545,0.3475
0.185,0.2775,0.235,0.27875,-1.098283546171146,1.2168398531807898,0.7767584288597145,0.5675,1.03,1.0350000000000001,1.2978804170177756,1.985,1.6075,1.5075,0.3475
0.185,0.27875,0.2375,0.2825,-1.168927507909002,1.2573779842164003,0.7711162600664281,0.5725,1.03,1.0325,1.3060522901143599,2.07,1.6575,1.5075,0.3475
0.185,0.28,0.2375,0.28375,-1.1114123376211875,1.2169155975705024,0.7874013154796926,0.5775,1.03,1.0525,1.3095415190726203,2.12,1.6575,1.5075,0.3475
0.185,0.28,0.2375,0.28375,-1.0868056082414963,1.1999663844190924,0.794360673023089,0.58125,1.035,1.0525,1.3042545942897132,2.15,1.6575,1.5,0.3475
0.1825,0.28,0.2375,0.28375,-1.456220708868071,1.4404297772524366,0.7375179542135701,0.585,1.04,1.0543749999999998,1.3901504440628378,2.1625,1.6575,1.5,0.345
0.1825,0.28,0.2375,0.2838,-1.4712766739299932,1.4509166958585062,0.7348902930156371,0.5875,1.045,1.03875,1.380281862930865,2.165,1.6575,1.48,0.345
0.1825,0.28,0.23875,0.28375,-1.3646843774594606,1.3809801591769042,0.7485050268399289,0.595,1.0475,1.044375,1.3622657691566888,2.3475,1.6575,1.4925,0.345
0.1825,0.28125,0.23875,0.28375,-1.0443375062570723,1.1825489048930005,0.7853277025942353,0.6,1.065,1.0725,1.3257553558042017,2.81,1.6575,1.5844,0.345
0.1825,0.2825,0.23875,0.28375,-1.2392595178542543,1.3208557604919906,0.7639478768067004,0.60875,1.1,1.0775000000000001,1.3846909925676765,2.79,1.705,1.6625,0.34375
0.1825,0.28375,0.24,0.28375,-1.224369460843798,1.3180328736651679,0.7623251867580636,0.6125,1.1025,1.0825,1.3905183319561352,2.81,1.7195,1.7135,0.34375
0.1825,0.28375,0.24125,0.28375,-1.2787787425833983,1.3515012564029867,0.758480034461537,0.615,1.1025,1.0925,1.410161729585425,2.8,1.7585,1.751,0.34375
0.18,0.28125,0.24125,0.275,-1.352983094430435,1.3907148783135506,0.7628363385080059,0.615,1.1025,1.105,1.4348962358986443,2.61,1.7815,1.7565,0.34375
0.18,0.265,0.24125,0.26875,-1.5396447881410857,1.4899584005848676,0.7545558529299002,0.615,1.12,1.1099999999999999,1.4722132110301174,2.35,1.805,1.7725,0.34375
0.175,0.2525,0.24125,0.255,-1.54100685087624,1.4700639527615844,0.7603548864402468,0.615,1.12,1.1125,1.4682376573969367,2.335,1.8115,1.7805,0.34375
0.175,0.245,0.24125,0.2525,-1.6039751652299037,1.4994500764747993,0.753040185551907,0.615,1.12,1.115,1.4790151764430113,2.33,1.832,1.8005,0.34375
0.175,0.245,0.24125,0.25125,-1.6662518211100155,1.5410411165983486,0.7448212655249741,0.6125,1.12,1.115,1.4934083253763428,2.25,1.85,1.82,0.34375
0.175,0.245,0.24125,0.24375,-1.6843078485282525,1.5530806693797037,0.7457424745797173,0.61,1.12,1.115,1.4989959755124844,2.13,1.851,1.823,0.34375
0.175,0.245,0.24125,0.24375,-1.9951701435353488,1.7574741279777482,0.708925498268897,0.61,1.12,1.115,1.5691874459301576,1.75,1.8595,1.828,0.343
0.175,0.2475,0.24125,0.2475,-2.072913218723551,1.8113185873311424,0.7160601139159322,0.605,1.12,1.1324999999999998,1.601827387709743,1.325,1.866,1.833,0.34375
0.175,0.2475,0.24125,0.2475,-2.3299619618281024,1.97834228028997,0.6800135418927464,0.605,1.12,1.1375,1.6635088114796655,1.2175,1.8758,1.8417,0.3425
0.175,0.2475,0.24125,0.25,-2.2709379432124903,1.9386097999970455,0.6827427594823567,0.595,1.12,1.145,1.6547961415828056,1.4125,1.887,1.8545,0.3425
0.175,0.2475,0.24125,0.25,-2.302175418775274,1.9580211579322837,0.6787348217241236,0.585,1.12,1.15,1.6644682015088583,1.395,1.898,1.86,0.3425
0.1675,0.245,0.24,0.25,-2.2883186972650744,1.9434311632114873,0.6785625833827427,0.5675,1.12,1.15125,1.6595400807753626,1.47,1.9,1.851,0.3425
0.1675,0.2425,0.2375,0.2425,-2.2772785412259147,1.923882070151374,0.6891062052881298,0.56,1.12,1.15125,1.6509907646702806,1.47,1.9,1.8,0.3425
0.2225,0.1825,0.1875,0.1941193711002176,-0.17701043001158556,0.46177905663195473,1.0617714489907097,0.585,1.11,1.195,1.1910093709923912,0.9,1.1875,1.1775,0.35
0.2225,0.1825,0.1875,0.19398073930774506,-0.3399789900439698,0.5644307151123589,1.040423205869807,0.585,1.11,1.195,1.2248567350137027,0.9,1.28,1.24,0.35
0.24,0.1825,0.19,0.19221610432662728,-0.4812176165324713,0.6708696426947697,0.982427660877103,0.585,1.095,1.13,1.2014257415503145,0.9,1.275,1.2425,0.35
0.24,0.185,0.195,0.19437503948712054,-0.49500494000669715,0.6848319483666306,0.977694846181376,0.585,1.095,1.125,1.2006536901307672,0.9,1.275,1.2425,0.35
0.24,0.1875,0.1975,0.1967417738156934,0.315061231403599,0.16168616715862139,1.112495718173443,0.59,1.1025,1.125,1.0210351771929775,0.91,1.275,1.2425,0.355
0.24,0.19,0.1975,0.19981710426199928,1.1571888070117433,-0.3816697638566614,1.251933856234242,0.595,1.11,1.135,0.844361097195431,0.95,1.275,1.26,0.36
0.24,0.1975,0.20125,0.20726378278545143,1.9266119900468026,-0.8737496288815808,1.3828397793606457,0.605,1.12,1.135,0.6748332032324611,1.015,1.3175,1.28,0.365
0.24,0.2025,0.2025,0.2133746705661717,2.7936598259565955,-1.4345313367529076,1.5267570197118108,0.6125,1.125,1.145,0.49050164102541016,1.15,1.325,1.28,0.37
0.2425,0.2075,0.2025,0.21820858995685377,3.5872906924385695,-1.943792044112083,1.6553826497657607,0.6175,1.125,1.145,0.3151271655297534,1.15,1.325,1.28,0.375
0.2425,0.21,0.20375,0.22062108242397038,3.5890801383641455,-1.9411726396502176,1.655590145129183,0.62,1.125,1.145,0.31597382598207835,1.15,1.325,1.28,0.375
0.2425,0.2125,0.20375,0.2233019793285692,3.5748901960543185,-1.9317774801338774,1.6504819560642803,0.6225,1.1125,1.145,0.31752909916320826,1.16,1.325,1.27,0.375
0.245,0.2125,0.20375,0.2231890896277629,3.5728770013846938,-1.9323333404522454,1.6533389231700544,0.6225,1.115,1.145,0.31647054864996305,1.16,1.325,1.255,0.375
0.245,0.2125,0.20375,0.22308813039431935,3.5816869902808883,-1.93730493623457,1.656455758684574,0.6225,1.12,1.145,0.31536509390269307,1.16,1.325,1.255,0.375
0.245,0.21,0.20375,0.2206607837254344,2.813826583532202,-1.4384924408742807,1.5312451936372735,0.62,1.125,1.145,0.4880638525616585,1.16,1.315,1.255,0.37
0.26,0.2025,0.20375,0.2139870267318495,1.2360182345103845,-0.4170708433856519,1.2644014206152931,0.615,1.1175,1.145,0.8370883332479981,1.15,1.28,1.25,0.36
0.26,0.18875,0.2025,0.20002593135539087,0.4027963449050054,0.10352593969622148,1.1285163422671052,0.605,1.105,1.14,1.0098475691090143,1.04,1.25,1.2175,0.355
0.26,0.1775,0.19875,0.18804941333403336,-0.38765625692367767,0.6025774799389734,1.0001785879673855,0.595,1.1,1.1325,1.1751148855027664,0.91,1.2,1.17,0.35
0.26,0.175,0.19625,0.18563182363780772,-1.1576315038798928,1.1044893756008332,0.8654579538040501,0.59,1.095,1.125,1.3423539056222444,0.92,1.18,1.17,0.345
0.26,0.175,0.19375,0.18530392018141117,-1.9300533879959314,1.6103229582192964,0.7280281510202595,0.58,1.085,1.115,1.5074547046834996,0.92,1.15,1.15,0.34
0.26,0.175,0.1925,0.18516142018521975,-2.790487401731246,2.1703046638117813,0.572738513229526,0.575,1.06,1.1,1.6846367424264268,0.92,1.1525,1.15,0.335
0.26,0.175,0.1925,0.18478453618895024,-2.8573095379280806,2.210854030832138,0.5546984254382148,0.5725,1.045,1.085,1.6827816383418974,0.93,1.165,1.1375,0.335
0.2575,0.175,0.1925,0.18524712811732497,-2.8133216575224314,2.1835696280671266,0.5536474116281696,0.57,1.045,1.075,1.66508381502388,1.05,1.165,1.1375,0.335
0.2575,0.1775,0.1925,0.18814860044901982,-2.776453754021402,2.161415094540578,0.557987984585665,0.57,1.045,1.075,1.6569763051840538,1.13,1.165,1.1275,0.335
0.2575,0.18,0.1925,0.19054524508779602,-2.7734505153044715,2.1632730073196353,0.5584336195900241,0.5725,1.045,1.075,1.6579335220722675,1.1275,1.165,1.1275,0.335
0.255,0.1825,0.1975,0.19296645824706138,-2.774723017358184,2.166587769072445,0.5602306802840714,0.5775,1.045,1.075,1.6583670416745568,1.13,1.1675,1.125,0.335
0.255,0.19,0.2,0.20028717245239952,-1.972041484508365,1.654156645153001,0.6924754982085816,0.59,1.045,1.075,1.482273683142076,1.13,1.1675,1.1225,0.34
0.25,0.1975,0.2025,0.20739735049350266,-1.9560138925703594,1.654747695471386,0.695164976565379,0.595,1.045,1.075,1.4834094308524493,1.13,1.1675,1.1225,0.34
0.24,0.2025,0.20375,0.21215511742886312,-1.9267077006990405,1.6420171795899932,0.7023028837465349,0.6025,1.045,1.075,1.4814010599173923,1.13,1.1675,1.1225,0.34
0.235,0.21,0.205,0.21866646345855678,-1.1966186666905312,1.1729545314314573,0.8296054676683087,0.61,1.045,1.075,1.3198904075653943,1.07,1.1975,1.1225,0.345
0.235,0.215,0.2075,0.22318340534579972,-0.9178911792869497,0.9882294165980136,0.8872438739424895,0.615,1.045,1.075,1.252736301649017,1.085,1.2675,1.1225,0.3475
0.2325,0.22,0.21,0.22860687871775154,-0.9099487392812815,1.0021192175966367,0.8737555676099289,0.62,1.0425,1.075,1.26091801172822,1.1,1.2725,1.2,0.3475
0.2325,0.2225,0.215,0.2307922219544999,-0.9483077540008242,1.0357308901547488,0.8618038070084706,0.625,1.04375,1.065,1.2639848799703688,1.1,1.2875,1.23,0.3475
0.2325,0.225,0.215,0.23302820458331996,-1.1345991515929228,1.1542575651092597,0.8398653896882005,0.6275,1.04375,1.065,1.3026505283078822,1.11,1.3975,1.29,0.3475
0.23,0.225,0.215,0.23335811228032566,-1.111946907813743,1.1487460890076062,0.8332115875439877,0.6275,1.04375,1.065,1.303904252765569,1.11,1.39,1.34,0.3475
0.23,0.22625,0.215,0.23409226041221276,-1.1311298517966888,1.1636229423141455,0.8297811322263348,0.6275,1.04375,1.06,1.3046862120401808,1.08,1.39,1.335,0.3475
0.23,0.2275,0.21375,0.23483557833683166,-1.1591854559824482,1.1837977507482615,0.8259862321657908,0.625,1.0425,1.06,1.3116277716791092,1.03,1.3925,1.335,0.3475
0.23,0.23,0.21,0.23714728122354278,-1.1503435627009182,1.182375989581773,0.8249768005415333,0.62,1.0425,1.06,1.3118877507328022,1.04,1.3925,1.335,0.3475
0.23,0.235,0.2125,0.24190950312507575,-1.140124838463425,1.1812988738925339,0.8255590615562134,0.615,1.0425,1.06,1.3097803467231581,1.0775,1.3925,1.32,0.3475
0.23,0.245,0.21375,0.2517242949819307,-1.1155660544640558,1.1818417883295602,0.8206632940753631,0.6075,1.04,1.06,1.309153374408114,1.145,1.3925,1.325,0.3475
0.225,0.265,0.21875,0.2710492831436192,-1.0565454824432372,1.175584778804668,0.8173764278592499,0.6,1.04,1.055,1.302198842827044,1.27,1.3925,1.325,0.3475
0.2125,0.2875,0.235,0.2920988861736983,-1.4353683165610462,1.4601362583258926,0.7462091322034752,0.5925,1.04,1.055,1.398811104637376,1.29,1.3925,1.3425,0.345
0.21,0.3075,0.2525,0.3108454718186376,-1.2513582335006141,1.3738996031822344,0.7684823580116511,0.59,1.04,1.055,1.36549292308611,1.29,1.3925,1.355,0.34625
0.21,0.31375,0.26625,0.3173216728861745,-1.2450643046641598,1.3796431729135588,0.7648674498581225,0.59,1.04,1.055,1.3636448418022185,1.37,1.3975,1.3625,0.34625
0.21,0.31375,0.2725,0.32173471726959996,-0.997734813902925,1.2147957173147939,0.7854434666798402,0.59,1.04,1.055,1.3041273625760126,1.95,1.3975,1.36,0.34625
0.21,0.31625,0.27625,0.35,-1.3427041664120605,1.448713687707845,0.7409825861545651,0.595,1.04,1.055,1.3797203421363728,1.575,1.3975,1.3575,0.34625
0.21,0.31625,0.2775,0.35,-0.762506078635246,1.0702471005401346,0.836170562021172,0.5975,1.04,1.0525,1.2467726003928212,1.575,1.4025,1.3575,0.35
0.21,0.32,0.2825,0.34875,-0.32753488513724616,0.7817265251567196,0.9205966844808628,0.6,1.04,1.07125,1.1610454423592453,1.6,1.41,1.3275,0.3525
0.21,0.3225,0.28625,0.35125,0.40460288479510087,0.3057612432725686,1.0410315695824044,0.6025,1.04,1.05625,0.9814551733771295,1.6,1.425,1.305,0.3575
0.21,0.32375,0.28875,0.35375,-0.41197625106872415,0.8380401828738151,0.9098018173361503,0.6025,1.04,1.05625,1.1631535208019632,1.6,1.4325,1.3,0.3525
0.21,0.32625,0.29,0.3225,-0.2649072373879089,0.7403887644718855,0.941652953036993,0.60625,1.04,1.05625,1.1360473324612292,1.52,1.435,1.2925,0.3525
0.21,0.33,0.29,0.325,-0.41028975103828014,0.8391197077317274,0.9325892380244512,0.6075,1.04,1.05625,1.1693504430166413,1.2,1.435,1.27,0.3525
0.215,0.3325,0.29,0.32875,-0.45776644465956196,0.8742523873491762,0.9230715693294598,0.6075,1.035,1.05625,1.1796809488005597,1.15,1.435,1.27,0.3525
0.17,0.28,0.255,0.2861678639617959,-2.734012013849764,2.269620155070337,0.6233502051655926,0.665,1.112545920431448,1.1432458980062494,1.7674394577687003,1.4462841762198444,1.5561387276888836,1.4765509957874827,0.335
0.17,0.275,0.255,0.2816103699903048,-2.7399325830273753,2.2662504559002925,0.6236050877303017,0.6625,1.1138862815900363,1.1445479587235694,1.767209491662563,1.4467005625472993,1.553885443126077,1.4768557939224545,0.335
0.17,0.2625,0.2525,0.2698081344342595,-2.7579389059277144,2.260312386302227,0.621446784201782,0.6475,1.1159562900802038,1.1468239599381806,1.7664528028279416,1.4346706653326038,1.5453062363346004,1.4734433666582634,0.335
0.17,0.2475,0.2525,0.2558634408883086,-2.7818193522413512,2.254626135968423,0.6193213402363253,0.6325,1.1191743255687598,1.1502150931163906,1.7660823916675956,1.4278048284721674,1.5357714966437102,1.4711046320668912,0.335
0.17,0.235,0.2525,0.24415212572285694,-2.803759303762998,2.2513618764157073,0.6165867730452477,0.6175,1.1215883391468215,1.152869354440315,1.7658802114200012,1.4193782991408739,1.5269009182338107,1.468071310241985,0.335
0.17,0.23,0.25,0.23943661825204976,-3.6012908907503816,2.7646162919359116,0.486540307414153,0.6075,1.1240716692029717,1.154772629490042,1.944450700746715,1.4136222644115293,1.523209535095106,1.4676970028606213,0.33
0.17,0.225,0.25,0.2343347010176018,-3.6194489374896452,2.770092287118555,0.48101500665968744,0.59,1.1238059343871447,1.155044592259863,1.9448597089567197,1.3978086590533785,1.5154064785273502,1.46149554300302,0.33
0.17,0.2225,0.2475,0.23185257192729408,-4.415040029685031,3.2857686934198407,0.35035941780297297,0.58,1.1254852425327992,1.1562109954553044,2.12359842919618,1.3904919318531697,1.5123792566696346,1.460426648388124,0.325
0.17,0.2225,0.2475,0.23148962308532317,-4.42319834805947,3.2916658229883007,0.34650596225685626,0.57,1.1244145118831887,1.155524263490306,2.1240244120736063,1.3796719373960933,1.508679408666334,1.4560891430597431,0.325
0.17,0.2225,0.2475,0.23112667424335176,-4.431356666433908,3.297562952556765,0.3426525067107389,0.56,1.12334378123358,1.154837531525308,2.1244503949510416,1.3688519429390311,1.5049795606630334,1.4517516377313595,0.325
0.17,0.225,0.2475,0.233360052623851,-4.429416171641913,3.299984943337847,0.34204338348511865,0.56,1.1225397593230848,1.1541006596710208,2.124618625863785,1.367291250468167,1.5056437219440242,1.4510570504978249,0.325
0.17,0.22625,0.245,0.23429508421301465,-4.426551875218216,3.2999964110751545,0.34135172164833727,0.5575,1.1215260606175403,1.1531822806433174,2.124254728452492,1.3602025377350628,1.5053422122021147,1.4492462751096813,0.325
0.17,0.2287,0.245,0.23648379502590366,-4.424650190322058,3.302369962040613,0.34075478088723066,0.5575,1.1207381191452555,1.1524601462261173,2.124419594746985,1.3586730591136202,1.505993090257491,1.4485655796208246,0.325
0.17,0.23,0.245,0.23764515178376433,-4.423641133030214,3.3036293972467736,0.3404380368099088,0.5575,1.1203200277517975,1.152076972861891,2.1245070748216146,1.357861499028779,1.5063384541236062,1.448204394259386,0.325
0.18,0.23,0.245,0.2381367375544055,-4.447081540877766,3.3208144257139978,0.3348763836425856,0.5575,1.1218847045142846,1.1536971930621214,2.130189896346264,1.3587983123381306,1.502896069620547,1.448469133616537,0.325
0.18,0.23,0.245,0.2381367375544055,-4.447081540877766,3.3208144257139978,0.3348763836425856,0.5575,1.1218847045142846,1.1536971930621214,2.130189896346264,1.3587983123381306,1.502896069620547,1.448469133616537,0.325
0.18,0.23,0.245,0.2381367375544055,-4.447081540877766,3.3208144257139978,0.3348763836425856,0.5575,1.1218847045142846,1.1536971930621214,2.130189896346264,1.3587983123381306,1.502896069620547,1.448469133616537,0.325
0.18,0.2275,0.24,0.23572151839272093,-4.441154778427142,3.313044814842212,0.33663803419332206,0.5575,1.122000716248991,1.1536775446977823,2.128912648259455,1.3531522690421909,1.5028146515764065,1.4484055099715039,0.325
0.1825,0.2225,0.23,0.23092323930151865,-4.437200935081394,3.3032761326075626,0.33780755811643487,0.555,1.122356226246622,1.153871620027908,2.1278853531863677,1.339389387163365,1.500866257361532,1.4472600711886323,0.325
0.1825,0.2175,0.22,0.1993248337586846,0.3509,0.39,1.025951851412794,0.555,0.8237403822835947,0.958797017580473,1.075,0.6043517822152946,1.3642766583096324,1.0617494999384398,0.3590250264876148
0.1825,0.2125,0.21,0.22126236265477867,-4.413493885278889,3.2721976891204103,0.3448541603193829,0.555,1.1228202731854469,1.1537930265705418,2.1227763608391395,1.3168052139795705,1.500540585184965,1.4470055766085044,0.325
0.1825,0.2125,0.2,0.22089868109240762,-4.397759370793647,3.261502448939005,0.3471592149696152,0.555,1.1214442528338682,1.1522799861332904,2.1205583264910266,1.3023917424459608,1.5017060716586612,1.4454891548513724,0.325
0.1825,0.2125,0.195,0.22048807768669704,-2.8069611390632785,2.2234561089455536,0.6062135104653423,0.56,1.11671156403756,1.1488777850662235,1.7611653641546456,1.2895031185688879,1.5020479072808581,1.4409934387985257,0.335
0.1825,0.2125,0.195,0.22056699284630465,-2.408169026050931,1.9630700053816934,0.6721339983377888,0.565,1.1161019183760328,1.1484738893409883,1.6714346342850273,1.2921401444627172,1.5033751233784316,1.4416856270031002,0.3375
0.1825,0.2125,0.195,0.22058280632434085,-1.4152679027072672,1.3150533112562721,0.8350084902458469,0.5725,1.1140424388974124,1.1471207840454032,1.4473208010496985,1.2933227119687913,1.504843239620723,1.4412473448503436,0.34375
0.1825,0.2125,0.195,0.22068935701286774,-0.4203271997700062,0.6655623347387406,0.9988463460404323,0.5825,1.1122506420811933,1.145939361741063,1.223100472095012,1.2972102780891,1.5072363178638324,1.4418934390296818,0.35
0.1825,0.2125,0.195,0.22084718733208453,0.3772570262546915,0.1447901276110244,1.1306873217853246,0.5925,1.111031350758141,1.1451315702905929,1.0436390123557788,1.3024843298767728,1.5098907500589838,1.4432778154388282,0.355
0.195,0.2125,0.195,0.22161949986460305,1.1455407424699615,-0.3545007939326711,1.2555762310710645,0.6025,1.1117679053881961,1.146349054090413,0.8712810795223542,1.3089293983011476,1.5082422016253099,1.4449931160444123,0.36
0.195,0.215,0.195,0.22402253061520322,1.548312929867917,-0.6139391891075648,1.3218509596044203,0.61,1.1106219204785763,1.1453799695021438,0.7816120848461252,1.3127107303383898,1.511158541004701,1.4460750933475506,0.3625
0.195,0.22,0.1975,0.22873803808601023,2.3458445168553017,-1.1271936046277684,1.4518974252355146,0.62,1.1081385904224275,1.1434766944524164,0.6030415955194139,1.318466765067729,1.514849924143404,1.4464494007289153,0.3675
0.195,0.225,0.19875,0.2335895597825075,3.149422077340556,-1.6447334899548776,1.5841587504709467,0.635,1.1060186231471352,1.1417276553305344,0.42398086046047245,1.3278311130839384,1.5205369170929743,1.4488029080548268,0.3725
0.195,0.23,0.20375,0.23849854690528505,3.5483070818815117,-1.8978765566501044,1.6496351923400967,0.645,1.1050243091652134,1.1409499020978544,0.33548261815169544,1.3399634870313832,1.524459636517332,1.451032885335091,0.375
