Year,Month,Week year,Lactose,Whey central,Whey west,Whey east,NDPSR whey avg,CME whey avg,NDPSR NFDM,34p WPC,Nonfat west,Nonfat central east,Sweet cream buttermilk central,AA butter,Cheese 40 blocks,Cheese barrel,Delac
2019,3,13,0.365,0.4075,0.38375,0.39375,0.4118,0.3225,0.9573,0.9025,0.96,0.97,0.96,2.26,1.5999,1.457,
2019,4,14,0.365,0.3975,0.38375,0.39375,0.402,0.339,0.9515,0.9025,0.97,0.97,0.96,2.2956,1.5957,1.5029,
2019,4,15,0.36,0.3975,0.38125,0.395,0.3859,0.354,0.9569,0.9025,0.97,0.975,0.965,2.3039,1.6332,1.5596,
2019,4,16,0.35,0.3975,0.38,0.3825,0.3964,0.3444,0.9543,0.9025,0.995,0.9875,0.99,2.2494,1.662,1.5901,
2019,4,17,0.34,0.38375,0.37875,0.38875,0.3903,0.332,0.968,0.9025,1.005,1.015,1.0,2.2845,1.686,1.6179,
2019,4,18,0.34,0.37375,0.37875,0.3875,0.3961,0.3445,0.9777,0.9025,1.01,1.02,1.0,2.263,1.685,1.617,
2020,5,19,0.335,0.36,0.37625,0.38375,0.3842,0.3475,0.9914,0.9025,1.0,1.025,1.035,2.2477,1.6901,1.6258,
2019,5,20,0.335,0.365,0.37,0.38,0.384,0.34,1.0088,0.90375,1.05,1.05,1.01,2.2831,1.6976,1.6497,
2019,5,21,0.335,0.365,0.36,0.36875,0.3837,0.3605,1.0253,0.91375,1.05,1.04,1.02,2.2911,1.7048,1.6912,
2019,5,22,0.325,0.365,0.36,0.3675,0.3752,0.3538,1.0286,0.91375,1.04,1.04,1.02,2.3413,1.7075,1.668,
2019,6,23,0.325,0.35875,0.355,0.36625,0.3715,0.359,1.0328,0.92,1.04,1.0475,1.02,2.347,1.7092,1.6626,
2019,6,24,0.315,0.355,0.355,0.36375,0.3667,0.3595,1.0377,0.925,1.05,1.0525,1.025,2.3488,1.7094,1.6227,
2019,6,25,0.31,0.3525,0.355,0.37,0.3671,0.345,1.0438,0.9275,1.05,1.0525,1.025,2.3801,1.7264,1.5845,
2019,6,26,0.31,0.3525,0.355,0.365,0.3578,0.348,1.0425,0.925,1.045,1.04625,1.04,2.3593,1.7546,1.5852,
2019,7,27,0.31,0.3525,0.355,0.36,0.3671,0.3288,1.0442,0.925,1.045,1.045,1.04,2.3771,1.7942,1.6407,
2019,7,28,0.31,0.3525,0.35,0.36,0.3526,0.3225,1.0529,0.9225,1.04,1.04,1.04,2.3798,1.8204,1.7072,
2019,7,29,0.3075,0.35125,0.3375,0.36,0.3681,0.3285,1.0507,0.92625,1.035,1.035,1.04,2.3942,1.8452,1.7703,
2019,7,30,0.3075,0.35,0.33625,0.36,0.3579,0.3505,1.0359,0.93875,1.03,1.03,1.02,2.4139,1.8636,1.7919,
2019,7,31,0.3075,0.35,0.34,0.355,0.34,0.34,1.0295,0.93875,1.03,1.03,1.02,2.3375,1.821,1.705,
2019,8,32,0.3025,0.35,0.34,0.36,0.3679,0.349,1.0235,0.945,1.03,1.03,1.025,2.3315,1.866,1.708,
2019,8,33,0.295,0.35,0.34,0.355,0.3673,0.362,1.0405,0.945,1.03,1.03,1.025,2.3657,1.8371,,
2019,8,34,0.295,0.35,0.34,0.355,0.3676,0.362,1.038,0.945,1.03,1.04,1.035,2.3639,1.8583,,
2019,8,35,0.2925,0.35,0.3625,0.36,0.3694,0.392,1.0413,0.945,1.03,1.04,1.035,2.3761,1.8795,,
2019,9,36,0.2925,0.36,0.36375,0.36,0.3624,0.3925,1.0337,0.945,1.045,1.05,1.04,2.3667,1.906,,
2019,9,37,0.2925,0.35,0.36375,0.36,0.3681,0.39,1.0494,0.945,1.04,1.045,1.04,2.2748,1.9167,,
2019,9,38,0.2925,0.36,0.36375,0.36,0.3695,0.3975,1.0461,0.945,1.06,1.055,1.05,2.2755,1.9387,,
2019,9,39,0.2925,0.35375,0.36375,0.36,0.3675,0.3475,1.0534,0.95,1.065,1.075,1.05,2.2683,,,
2019,9,40,0.28,0.345,0.36,0.36,0.3729,0.34,1.0568,0.95,1.115,1.105,1.05,,,,
2019,10,41,0.28,0.3325,0.35,0.35,0.3551,0.3095,1.0674,0.95,1.125,1.12,1.05,2.1912,2.0953,,
2019,10,42,0.28,0.33,0.345,0.355,0.3553,0.2975,1.0953,0.95,1.16,1.15,1.05,2.1588,2.0327,,
2019,10,44,0.28,0.325,0.345,0.345,0.3291,0.2875,1.1073,0.95,1.16,1.155,1.05,2.1423,2.042,,
2019,10,44,0.285,0.32,0.335,0.3425,0.3255,0.273,1.1213,0.955,1.165,1.16,1.0625,2.1435,2.057,,
2019,11,45,0.285,0.3025,0.3025,0.34,0.3085,0.2785,1.1335,0.955,1.175,1.175,1.0725,2.1197,2.0789,,
2019,11,46,0.29,0.3025,0.3025,0.34,0.3001,0.293,1.142,0.955,1.21,1.2075,1.095,2.1521,2.1205,,
2019,11,47,0.29,0.3075,0.30375,0.33125,0.2992,0.3425,1.1549,0.965,1.215,1.2075,1.1,2.0898,2.1539,,
2019,11,48,0.29,0.3075,0.31375,0.3275,0.3107,0.3517,1.1746,0.965,1.23,1.2075,1.105,2.0872,2.1099,,
2019,12,49,0.29,0.3425,0.345,0.35375,0.322,0.3625,1.1775,0.965,1.24,1.245,1.105,2.06,2.0076,,
2019,12,50,0.29,0.3425,0.34875,0.34875,0.3199,0.3515,1.2062,0.99,1.24,1.245,1.105,2.0109,1.9384,,
2019,12,51,0.29,0.34,0.34875,0.345,0.3345,0.313,1.2122,0.9925,1.24,1.23,1.105,1.9617,1.9466,,
2019,12,52,0.29,0.34,0.34875,0.345,0.3119,0.3341,1.2185,0.9925,1.24,1.245,1.105,2.0002,1.9536,,
2018,1,1,0.22,0.265,0.27,0.295,0.3008,,,0.7375,0.7,0.71,0.7375,2.1969,1.5156,1.4356,
2018,1,2,0.22,0.2575,0.265,0.2925,0.2851,,,0.73125,0.69,0.7075,0.8,2.2238,1.5056,1.4038,
2018,1,3,0.2125,0.24875,0.2625,0.2875,0.2773,,,0.7275,0.685,0.7,0.75,2.1705,1.4555,1.2855,
2018,1,4,0.2125,0.2425,0.26,0.285,0.2797,,,0.725,0.695,0.685,0.75,2.1406,1.5263,1.3231,
2018,1,5,0.2125,0.2425,0.26,0.28125,0.2691,,,0.725,0.705,0.7125,0.765,2.1215,1.5145,1.346,
2018,2,6,0.2175,0.24,0.24,0.28125,0.2717,,,0.725,0.705,0.7075,0.7225,2.1305,1.4635,1.3215,
2018,2,7,0.2175,0.24,0.24,0.28,0.2524,,,0.725,0.725,0.725,0.725,2.0675,1.517,1.359,
2018,2,8,0.2175,0.24,0.24,0.28,0.2528,,,0.725,0.725,0.725,0.73,2.0955,1.5175,1.4025,
2018,2,9,0.2175,0.235,0.24,0.2725,0.2504,,,0.725,0.725,0.73,0.73,2.1656,1.5288,1.4794,
2018,3,10,0.2075,0.235,0.25,0.27125,0.2549,,,0.7,0.72,0.73,0.735,2.193,1.535,1.4715,
2018,3,11,0.2125,0.235,0.25,0.27,0.2589,,,0.7,0.685,0.72,0.73,2.2175,1.583,1.509,
2018,3,12,0.2175,0.24,0.25375,0.27,0.2589,0.2765,,0.7,0.7,0.72,0.695,2.213,1.567,1.526,
2018,3,13,0.225,0.24,0.25375,0.27,0.2406,0.2905,,0.695,0.7,0.715,0.695,2.186,1.56,1.5225,
2018,4,14,0.23,0.24,0.26125,0.27,0.2614,0.2881,,0.6875,0.7,0.715,0.725,2.19,1.5375,1.4788,
2018,4,15,0.23,0.24,0.26125,0.2725,0.2573,0.289,,0.6875,0.71,0.72,0.7225,2.274,1.5585,1.4475,
2018,4,16,0.23,0.2375,0.26375,0.27,0.2548,0.305,,0.695,0.715,0.72,0.7225,2.3095,1.6215,1.4705,
2018,4,17,0.23,0.245,0.26375,0.27,0.2594,0.308,,0.71,0.735,0.72,0.735,2.3015,1.6205,1.4815,
2018,4,18,0.24,0.25,0.28,0.27125,0.2587,0.3115,,0.715,0.7775,0.7575,0.73,2.362,1.6195,1.486,
2018,5,19,0.25,0.25,0.28,0.275,0.2627,0.314,,0.72,0.79,0.7875,0.73,2.3565,1.657,1.579,
2018,5,20,0.255,0.2575,0.295,0.2925,0.2692,0.3215,,0.74,0.8275,0.8025,0.75,2.3295,1.679,1.6445,
2018,5,21,0.2575,0.28125,0.2975,0.3,0.2693,0.3475,,0.76,0.825,0.82125,0.755,2.3745,1.609,1.5695,
2018,5,22,0.26,0.28125,0.31375,0.305,0.2727,0.369,,0.76,0.835,0.83,0.755,2.4175,1.6285,1.556,
2018,6,23,0.26625,0.30875,0.3225,0.315,0.2729,0.3825,,0.775,0.845,0.835,0.755,2.4025,1.6081,1.5444,
2018,6,24,0.26625,0.31375,0.3225,0.31625,0.2848,0.4055,,0.79,0.845,0.835,0.765,2.38,1.5965,1.5225,
2018,6,25,0.28,0.3225,0.325,0.32625,0.2981,0.413,,0.795,0.82,0.83,0.755,2.3784,1.6525,1.5983,
2018,6,26,0.28,0.3225,0.325,0.335,0.3099,0.3945,,0.7925,0.7975,0.83,0.755,2.3639,1.6473,1.5747,
2018,7,27,0.295,0.3225,0.325,0.3525,0.3222,0.4025,,0.80625,0.7875,0.8025,0.755,2.3711,1.6383,1.5612,
2018,7,28,0.295,0.3225,0.325,0.3525,0.3233,0.3981,,0.80625,0.78,0.79875,0.775,2.3393,1.623,1.4471,
2018,7,29,0.3025,0.3375,0.345,0.3625,0.3364,0.4095,,0.80625,0.76,0.79625,0.775,2.2976,1.595,1.382,
2018,7,30,0.315,0.35,0.3625,0.375,0.3358,0.417,,0.81,0.76,0.7925,0.775,2.2367,1.5725,1.3701,
2018,7,31,0.32,0.3575,0.37125,0.3775,0.3374,0.4155,,0.8125,0.7875,0.7975,0.7925,2.2517,1.5615,1.3841,
2018,8,32,0.32,0.37375,0.3825,0.37875,0.3389,0.43,,0.8125,0.82,0.81375,0.8,2.307,1.544,1.435,
2018,8,33,0.325,0.37875,0.39,0.37875,0.3543,0.439,,0.81375,0.8425,0.81375,0.8,2.324,1.611,1.5345,
2018,8,34,0.325,0.39,0.40625,0.39,0.3622,0.4445,,0.8125,0.82875,0.82,0.8,2.3161,1.5682,1.4521,
2018,8,35,0.325,0.4,0.40625,0.4,0.3838,0.459,,0.8125,0.85,0.84,0.8,2.3373,1.5865,1.5043,
2018,9,36,0.33,0.41,0.41375,0.405,0.3769,0.4895,,0.82,0.87,0.8625,0.825,2.3649,1.6275,1.5901,
2018,9,37,0.335,0.425,0.435,0.4075,0.3867,0.5075,,0.8325,0.875,0.8875,0.835,2.2984,1.6554,1.6083,
2018,9,38,0.335,0.425,0.435,0.42625,0.3972,0.5205,,0.8325,0.875,0.895,0.835,2.302,1.6758,1.6427,
2018,9,39,0.335,0.43125,0.435,0.43125,0.4185,0.5225,,0.8475,0.875,0.895,0.835,2.2409,1.6869,1.6375,
2018,10,40,0.34,0.435,0.4525,0.455,0.4154,0.5365,,0.86,0.875,0.895,0.835,2.2464,1.6891,1.5948,
2018,10,41,0.3475,0.435,0.4575,0.455,0.4167,0.5625,,0.86,0.875,0.9,0.835,2.2866,1.6763,1.5262,
2018,10,42,0.3475,0.4375,0.4575,0.48375,0.441,0.5605,,0.8675,0.875,0.9,0.835,2.2759,1.6656,1.4604,
2018,10,43,0.3475,0.455,0.475,0.49375,0.4367,0.5715,,0.8675,0.875,0.9,0.87,2.2955,1.6783,1.4505,
2018,10,44,0.3475,0.455,0.475,0.49375,0.4588,0.486,,0.8675,0.885,0.9,0.875,2.2666,1.6915,1.4353,
2018,11,45,0.3475,0.455,0.4625,0.4775,0.4577,0.445,,0.8675,0.895,0.9,0.885,2.317,1.6799,1.399,
2018,11,46,0.35,0.455,0.45625,0.47875,0.4691,0.442,,0.8825,0.895,0.9,0.89,2.2626,1.6153,1.3434,
2018,11,47,0.35,0.455,0.45625,0.485,0.4625,0.43,,0.8825,0.9,0.9,0.89,2.2637,1.5675,1.3284,
2018,11,48,0.35,0.455,0.4563,0.4825,,,,0.8825,0.9,0.9,0.89,,,,
2018,12,49,0.355,0.455,0.44,0.4825,0.4587,0.427,,0.885,0.905,0.905,0.9,2.2575,1.4782,1.3615,
2018,12,50,0.355,0.455,0.445,0.48,0.4597,0.4375,,0.885,0.9075,0.91,0.9,2.2871,1.4435,1.3443,
2018,12,51,0.355,0.455,0.445,0.4775,0.4641,0.4405,,0.885,0.91,0.9175,0.9,2.253,1.4204,1.3234,
2018,12,52,0.36,0.455,0.445,0.48125,0.4674,0.475,,0.885,0.925,0.925,0.9,2.2545,1.396,1.3123,
2017,1,1,0.37,0.39,0.415,0.425,0.4061,,,0.8825,1.015,1.0,0.96,2.2981,1.6631,1.5619,
2017,1,2,0.37,0.41,0.4475,0.425,0.414,,,0.91625,1.025,1.0,0.98,2.24,1.6644,1.59,
2017,1,3,0.37,0.41625,0.455,0.42875,0.4272,,,0.91625,1.045,1.03,0.97,2.2695,1.72,1.625,
2017,1,4,0.37,0.425,0.45875,0.46375,0.4371,,,0.94,1.045,1.05,0.97,2.245,1.7038,1.5869,
2017,1,5,0.375,0.43,0.46875,0.46875,0.4454,,,0.94,1.025,1.045,0.97,2.2075,1.6525,1.467,
2017,2,6,0.375,0.445,0.48375,0.4975,0.4593,,,0.965,1.005,1.045,0.965,2.2075,1.7475,1.592,
2017,2,7,0.375,0.46125,0.495,0.4875,0.4685,,,0.99625,0.995,1.015,0.9775,2.155,1.636,1.679,
2017,2,8,0.375,0.47375,0.495,0.4875,0.4822,,,0.9975,0.975,0.985,0.9775,2.141,1.5985,1.644,
2017,2,9,0.375,0.48,0.495,0.4875,0.494,,,0.9975,0.9575,0.9625,0.9775,2.1294,1.5431,1.5569,
2017,3,10,0.375,0.485,0.5,0.4925,0.5042,,,0.9825,0.9225,0.895,0.965,2.1795,1.5065,1.476,
2017,3,11,0.375,0.485,0.49,0.485,0.513,,,0.9825,0.8775,0.89,0.965,2.1675,1.4325,1.4235,
2017,3,12,0.375,0.485,0.49,0.485,0.5201,,,0.97625,0.84,0.855,0.915,2.1465,1.3715,1.378,
2017,3,13,0.385,0.48,0.49,0.4925,0.5263,,,0.95125,0.8375,0.83,0.915,2.1135,1.4325,1.392,
2017,4,14,0.4,0.49875,0.5,0.495,0.5312,,,0.95375,0.8375,0.83,0.9,2.1015,1.473,1.406,
2017,4,15,0.4,0.495,0.5,0.49625,0.5285,,,0.9525,0.8275,0.83,0.9,2.128,1.498,1.4605,
2017,4,16,0.4,0.495,0.5,0.495,0.5339,,,0.9525,0.8275,0.825,0.875,2.0863,1.4675,1.4275,
2017,4,17,0.405,0.485,0.495,0.49875,0.5286,,,0.9325,0.835,0.845,0.86,2.073,1.489,1.4115,
2017,5,18,0.41,0.485,0.475,0.49625,0.5114,,,0.9325,0.84,0.845,0.85,2.107,1.53,1.4225,
2017,5,19,0.41,0.5,0.475,0.49625,0.5259,,,0.94,0.855,0.865,0.85,2.111,1.506,1.4205,
2017,5,20,0.41,0.4975,0.465,0.49625,0.5172,,,0.905,0.865,0.865,0.835,2.173,1.613,1.492,
2017,5,21,0.41,0.49,0.46,0.49125,0.5078,,,0.905,0.89,0.875,0.84,2.374,1.6595,1.502,
2017,5,22,0.41,0.485,0.46,0.465,0.5169,,,0.9075,0.92,0.89,0.84,2.369,1.6825,1.483,
2017,6,23,0.41,0.47375,0.45,0.4575,0.4947,,,0.9075,0.945,0.91,0.8525,2.4163,1.7281,1.5269,
2017,6,24,0.41,0.455,0.445,0.4525,0.4992,,,0.9075,0.9525,0.915,0.855,2.4885,1.648,1.4275,
2017,6,25,0.4,0.45,0.44,0.455,0.4996,,,0.9075,0.9325,0.92,0.87,2.611,1.627,1.403,
2017,6,26,0.395,0.4425,0.44,0.46125,0.4926,,,0.8975,0.92,0.915,0.875,2.59,1.568,1.351,
2017,7,27,0.39,0.4375,0.4375,0.4425,0.4757,,,0.89,0.89,0.9,0.875,2.634,1.519,1.3615,
2017,7,28,0.39,0.4375,0.4325,0.43875,0.4728,,,0.895,0.89,0.9,0.88,2.6119,1.5431,1.3663,
2017,7,29,0.38,0.43,0.425,0.4375,0.4577,,,0.8925,0.895,0.9,0.8825,2.5985,1.625,1.433,
2017,7,30,0.375,0.425,0.425,0.42,0.4467,,,0.8925,0.895,0.9,0.8825,2.6175,1.7055,1.455,
2017,7,31,0.36,0.425,0.4225,0.415,0.4413,,,0.8925,0.895,0.9,0.8825,2.6345,1.7185,1.4685,
2017,8,32,0.355,0.41,0.42,0.415,0.4501,,,0.87125,0.895,0.9,0.88375,2.71,1.742,1.573,
2017,8,33,0.355,0.405,0.41,0.41,0.4344,,,0.85625,0.895,0.895,0.88375,2.668,1.6935,1.555,
2017,8,34,0.355,0.395,0.41,0.40875,0.4326,,,0.8475,0.895,0.895,0.905,2.6605,1.741,1.6805,
2017,8,35,0.33,0.3875,0.395,0.40375,0.4317,,,0.835,0.89,0.895,0.905,2.6125,1.702,1.662,
2017,9,36,0.32,0.385,0.39,0.4,0.4419,,,0.835,0.88,0.8925,0.905,2.566,1.5325,1.4995,
2017,9,37,0.305,0.38,0.3825,0.40375,0.428,,,0.8225,0.88,0.89,0.905,2.4575,1.63,1.5569,
2017,9,38,0.295,0.38,0.38,0.405,0.4243,,,0.8225,0.875,0.89,0.905,2.424,1.624,1.512,
2017,9,39,0.295,0.37,0.375,0.37875,0.4178,,,0.8225,0.86,0.88,0.9075,2.4645,1.5985,1.514,
2017,10,40,0.285,0.37,0.375,0.375,0.4091,,,0.8225,0.855,0.87,0.90875,2.392,1.7135,1.701,
2017,10,41,0.2775,0.36,0.37,0.37125,0.4009,,,0.8225,0.85,0.8625,0.90875,2.339,1.743,1.719,
2017,10,42,0.27,0.355,0.365,0.36625,0.4043,,,0.8225,0.825,0.86,0.90875,2.3395,1.74,1.6985,
2017,10,43,0.2625,0.345,0.3525,0.3675,0.3685,,,0.79625,0.81,0.85,0.90875,2.375,1.709,1.667,
2017,10,44,0.25,0.33,0.3475,0.345,0.3891,,,0.79375,0.79,0.835,0.875,2.2915,1.72,1.694,
2017,11,45,0.25,0.32,0.335,0.345,0.3643,,,0.79,0.77,0.82,0.875,2.243,1.745,1.7225,
2017,11,46,0.245,0.315,0.3275,0.34375,0.3728,,,0.775,0.7675,0.7725,0.8825,2.2185,1.6705,1.7235,
2017,11,47,0.24,0.305,0.31875,0.34125,0.3585,,,0.775,0.755,0.755,0.8675,2.249,1.6875,1.677,
2017,11,48,0.24,0.3,0.315,0.34125,0.3534,,,0.775,0.75,0.735,0.84625,2.215,1.605,1.6633,
2017,12,49,0.235,0.295,0.3125,0.3375,0.3471,,,0.7675,0.74,0.73,0.84375,2.205,1.5845,1.537,
2017,12,50,0.22,0.285,0.2975,0.34,0.3341,,,0.7575,0.735,0.725,0.81875,2.2145,1.4895,1.5925,
2017,12,51,0.22,0.28,0.2975,0.335,0.2909,,,0.7575,0.725,0.7225,0.805,2.223,1.4835,1.668,
2017,12,52,0.22,0.27,0.2775,0.30375,0.3145,,,0.7375,0.72,0.71,0.8,2.193,1.462,1.4545,
2016,1,1,0.195,0.21375,0.24,0.25,0.2293,,,0.53,0.74875,0.845,0.8475,2.045,1.4544,1.4875,
2016,1,2,0.2,0.22,0.24,0.24875,0.2354,,,0.53,0.7425,0.835,0.8325,2.037,1.4785,1.503,
2016,1,3,0.205,0.225,0.24,0.25375,0.2339,,,0.535,0.74125,0.83,0.82625,2.1145,1.487,1.5245,
2016,1,4,0.21,0.2225,0.24,0.26375,0.2351,,,0.555,0.74125,0.815,0.82,2.1438,1.4775,1.4781,
2016,2,5,0.21,0.2325,0.25,0.26375,0.2352,,,0.56,0.735,0.815,0.82,2.195,1.46,1.43,
2016,2,6,0.2125,0.235,0.25,0.2875,0.2381,,,0.57,0.7275,0.8,0.815,2.1455,1.466,1.456,
2016,2,7,0.215,0.24,0.25,0.25,0.2479,,,0.57,0.7275,0.785,0.7975,2.131,1.482,1.471,
2016,2,8,0.215,0.2425,0.25,0.26375,0.2375,,,0.58,0.7275,0.79,0.8,2.0506,1.4894,1.4706,
2016,2,9,0.2225,0.24125,0.25,0.265,0.2455,,,0.58,0.73125,0.77,0.78,2.026,1.462,1.4345,
2016,3,10,0.2225,0.24,0.25,0.265,0.2589,,,0.58,0.75,0.785,0.785,1.9925,1.476,1.443,
2016,3,10,0.225,0.2425,0.25,0.255,0.253,,,0.58,0.745,0.78,0.7725,1.981,1.512,1.466,
2016,3,12,0.23,0.2425,0.25,0.25375,0.2563,,,0.58,0.7425,0.775,0.7725,1.939,1.488,1.4445,
2016,3,13,0.23,0.2425,0.25,0.25375,0.245,,,0.58,0.7425,0.775,0.7725,1.9375,1.49,1.4656,
2016,4,14,0.2325,0.24125,0.245,0.25375,0.2451,,,0.61,0.73625,0.775,0.76625,1.9485,1.468,1.449,
2016,4,15,0.235,0.24,0.245,0.2525,0.2517,,,0.61,0.72625,0.755,0.76625,2.0485,1.4345,1.4335,
2016,4,16,0.235,0.24,0.2425,0.25125,0.2498,,,0.605,0.72625,0.7425,0.765,2.088,1.425,1.422,
2016,4,17,0.2425,0.235,0.24,0.25,0.2432,,,0.6075,0.73125,0.745,0.7525,2.05,1.428,1.428,
2016,5,18,0.2525,0.2325,0.23625,0.2475,0.2413,,,0.6075,0.75875,0.765,0.7525,2.058,1.38,1.4025,
2016,5,19,0.2525,0.2325,0.23375,0.2225,0.247,,,0.6075,0.75375,0.765,0.75,2.043,1.327,1.3475,
2016,5,20,0.2525,0.2275,0.23375,0.2425,0.2502,,,0.6125,0.77,0.7775,0.7025,2.0475,1.279,1.292,
2016,5,21,0.2575,0.2375,0.23625,0.2425,0.2533,,,0.63125,0.78,0.78,0.735,2.0515,1.301,1.3555,
2016,5,22,0.2575,0.2375,0.23875,0.24875,0.2487,,,0.64,0.7875,0.795,0.7125,2.076,1.352,1.403,
2016,6,23,0.2575,0.2375,0.23875,0.25375,0.25,,,0.645,0.795,0.795,0.74,2.0863,1.3919,1.425,
2016,6,24,0.2575,0.2425,0.23875,0.26,0.2584,,,0.65,0.805,0.795,0.725,2.1745,1.4655,1.497,
2016,6,25,0.2575,0.2475,0.23875,0.26875,0.2521,,,0.655,0.815,0.825,0.755,2.3105,1.526,1.545,
2016,6,26,0.2675,0.2475,0.24875,0.26875,0.263,,,0.675,0.835,0.82625,0.8,2.358,1.513,1.54,
2016,7,27,0.2675,0.2475,0.255,0.27,0.2657,,,0.68,0.85,0.8675,0.785,2.334,1.583,1.6285,
2016,7,28,0.2725,0.255,0.2625,0.27125,0.2697,,,0.6875,0.88,0.87,0.805,2.2969,1.6013,1.6875,
2016,7,29,0.27625,0.255,0.27125,0.2775,0.2754,,,0.69625,0.9,0.87,0.805,2.284,1.64,1.729,
2016,7,30,0.28,0.255,0.27125,0.2825,0.2733,,,0.69625,0.9,0.87,0.82,2.294,1.6795,1.757,
2016,8,31,0.28,0.255,0.27125,0.28375,0.2821,,,0.69625,0.89,0.9,0.8,2.207,1.7195,1.775,
2016,8,32,0.28,0.265,0.28625,0.28875,0.2694,,,0.71125,0.88,0.87375,0.8,2.218,1.7655,1.822,
2016,8,33,0.28,0.265,0.2975,0.28875,0.2825,,,0.71125,0.88,0.87375,0.82,2.243,1.796,1.877,
2016,8,34,0.3,0.285,0.3,0.28875,0.2827,,,0.715,0.8825,0.875,0.82,2.2165,1.822,1.865,
2016,8,35,0.31,0.295,0.3125,0.2975,0.2809,,,0.7175,0.9,0.895,0.82,2.09,1.7925,1.788,
2016,9,36,0.31,0.295,0.32125,0.3,0.2926,,,0.72375,0.9,0.885,0.835,2.0725,1.696,1.6325,
2016,9,37,0.32,0.305,0.32125,0.3175,0.2969,,,0.725,0.91,0.9,0.85,2.035,1.7075,1.6344,
2016,9,37,0.3225,0.305,0.3225,0.3225,0.2973,,,0.7275,0.92,0.92,0.86,2.016,1.661,1.5295,
2016,9,39,0.3225,0.305,0.32625,0.3275,0.306,,,0.73375,0.935,0.93,0.87,1.9835,1.5785,1.5025,
2016,10,40,0.3225,0.31,0.32625,0.3275,0.3097,,,0.7375,0.955,0.945,0.855,1.9285,1.5365,1.481,
2016,10,41,0.325,0.3125,0.335,0.345,0.3135,,,0.7425,0.95,0.945,0.87,1.8565,1.536,1.481,
2016,10,42,0.345,0.33,0.355,0.3525,0.3083,,,0.78,0.9325,0.93,0.87,1.796,1.528,1.465,
2016,10,43,0.345,0.3275,0.355,0.3525,0.3252,,,0.78,0.9275,0.925,0.87,1.7635,1.653,1.567,
2016,10,44,0.35,0.335,0.365,0.36625,0.3428,,,0.78,0.925,0.90875,0.8825,1.865,1.6635,1.565,
2016,11,45,0.3525,0.345,0.37,0.38,0.3445,,,0.78,0.925,0.91,0.8825,1.884,1.831,1.7755,
2016,11,46,0.3525,0.345,0.375,0.3775,0.3569,,,0.78,0.925,0.905,0.88125,1.9355,1.9265,1.819,
2016,11,47,0.3525,0.35,0.3775,0.3825,0.367,,,0.805,0.925,0.91375,0.90125,2.012,1.8925,1.699,
2016,11,48,0.3525,0.35,0.3775,0.3875,,,,0.805,0.94,0.92625,0.9,2.0358,1.895,1.715,
2016,12,49,0.3525,0.3625,0.38,0.3875,0.377,,,0.8125,0.94,0.96,0.895,2.1615,1.795,1.64,
2016,12,50,0.355,0.38125,0.4025,0.39625,0.3826,,,0.84,0.97,0.9625,0.8975,2.0925,1.731,1.5865,
2016,12,51,0.3625,0.38625,0.4125,0.41125,0.3932,,,0.8575,0.99,0.985,0.85,2.107,1.766,1.6865,
2016,12,52,0.37,0.38875,0.41375,0.41125,0.403,,,0.8825,0.995,1.0,0.945,2.227,1.735,1.606,
2015,1,1,0.38,0.5625,0.49,0.58,0.5943,,,1.215,1.085,1.1125,1.01375,1.595,1.5619,1.4975,
2015,1,2,0.38,0.56,0.49,0.575,0.5866,,,1.215,1.085,1.11,0.9875,1.555,1.5344,1.4794,
2015,1,3,0.33,0.54,0.48,0.57,0.5941,,,1.1975,1.045,1.085,0.86875,1.54,1.576,1.543,
2015,1,4,0.32,0.535,0.48,0.57,0.5885,,,1.18875,1.01,1.0425,0.85375,1.545,1.518,1.5085,
2015,1,5,0.31,0.525,0.46,0.54375,0.5924,,,1.155,0.965,1.00625,0.875,1.55,1.475,1.4475,
2015,2,6,0.31,0.515,0.46,0.54375,0.5852,,,1.1375,0.955,0.98875,0.8225,1.6495,1.499,1.4805,
2015,2,7,0.31,0.51,0.455,0.5225,0.5779,,,1.1225,0.9875,1.0125,0.86,1.8075,1.535,1.4875,
2015,2,8,0.29,0.48,0.45,0.51875,0.5599,,,1.1075,1.025,1.05125,0.86,1.726,1.532,1.4815,
2015,2,9,0.2775,0.465,0.45,0.51,0.527,,,1.0875,1.085,1.1,0.87,1.7213,1.5413,1.485,
2015,3,10,0.26875,0.455,0.45,0.50375,0.5106,,,1.06875,1.1,1.14125,0.955,1.661,1.545,1.4855,
2015,3,11,0.265,0.45,0.445,0.495,0.4879,,,1.05,1.08,1.125,0.945,1.756,1.552,1.4935,
2015,3,12,0.25,0.445,0.445,0.48375,0.5058,,,1.01,1.065,1.1,0.91,1.71,1.568,1.545,
2015,3,13,0.24,0.4425,0.445,0.4825,0.4835,,,0.995,1.03375,1.06375,0.9325,1.68,1.56,1.541,
2015,3,14,0.2375,0.4325,0.4425,0.4725,0.4668,,,0.9725,1.01,1.045,0.955,1.6995,1.5325,1.515,
2015,4,15,0.2375,0.4325,0.4425,0.4675,0.493,,,0.965,0.99,1.0325,0.955,1.7594,1.5763,1.5888,
2015,4,16,0.2375,0.43,0.4425,0.47625,0.4678,,,0.955,0.98,1.02125,0.94,1.747,1.5775,1.607,
2015,4,17,0.2375,0.425,0.44,0.46375,0.4652,,,0.945,0.9575,1.0075,0.925,1.7745,1.574,1.615,
